DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2003-04-21,23-265,UTA,AWAY,SAC,L (-13),0,17:45,2,5,.400,0,0,,2,2,1.000,1,0,1,3,0,0,0,1,6,5.7,+7,Carlos Arroyo
2003-04-28,23-272,UTA,HOME,SAC,L (-17),0,2:45,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-2,Carlos Arroyo
2003-04-30,23-274,UTA,AWAY,SAC,L (-20),0,6:02,1,2,.500,0,0,,1,2,.500,1,0,1,2,0,0,0,1,3,3.3,0,Carlos Arroyo
2010-04-17,30-261,MIA,AWAY,BOS,L (-9),1,33:20,3,5,0.6,0,0,,0,0,,1,3,4,3,1,0,1,2,6,6.6,0,Carlos Arroyo
2010-04-20,30-264,MIA,AWAY,BOS,L (-29),1,23:09,1,6,0.167,0,0,,2,2,1.0,0,1,1,4,1,0,1,2,4,2.5,-21,Carlos Arroyo
2010-04-23,30-267,MIA,HOME,BOS,L (-2),1,19:12,1,4,0.25,0,0,,0,0,,0,3,3,0,0,0,0,2,2,-0.3,-1,Carlos Arroyo
2010-04-25,30-269,MIA,HOME,BOS,W (+9),1,20:57,3,7,0.429,0,1,0.0,0,0,,1,0,1,1,1,0,0,2,6,3.9,2,Carlos Arroyo
2010-04-27,30-271,MIA,AWAY,BOS,L (-10),1,17:54,4,4,1.0,0,0,,0,0,,0,0,0,3,0,0,1,1,8,7.5,-12,Carlos Arroyo
2007-04-21,27-265,ORL,AWAY,DET,L (-8),0,14:23,2,3,.667,0,0,,0,0,,1,1,2,1,0,0,1,1,4,3.0,0,Carlos Arroyo
2007-04-23,27-267,ORL,AWAY,DET,L (-8),0,19:13,3,8,.375,0,1,.000,2,2,1.000,1,2,3,4,1,0,0,3,8,7.5,+3,Carlos Arroyo
2007-04-26,27-270,ORL,HOME,DET,L (-16),0,6:38,0,3,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-1.4,-3,Carlos Arroyo
2008-04-22,28-267,ORL,HOME,TOR,W (+1),0,9:42,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,1,0,1.3,-7,Carlos Arroyo
2008-04-24,28-269,ORL,AWAY,TOR,L (-14),0,3:40,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,1,2,2,-0.1,-7,Carlos Arroyo
2008-05-05,28-280,ORL,AWAY,DET,L (-7),0,10:28,1,2,.500,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,4,2.6,-12,Carlos Arroyo
2008-05-07,28-282,ORL,HOME,DET,W (+25),0,6:06,0,0,,0,0,,0,0,,0,1,1,1,0,0,2,0,0,-1.0,0,Carlos Arroyo
2005-04-23,25-267,DET,HOME,PHI,W (+21),0,8:19,0,1,.000,0,0,,0,0,,0,1,1,3,0,1,1,3,0,0.2,+8,Carlos Arroyo
2005-04-26,25-270,DET,HOME,PHI,W (+15),0,10:41,1,2,.500,0,0,,0,0,,0,1,1,2,0,0,1,1,2,1.3,0,Carlos Arroyo
2005-04-29,25-273,DET,AWAY,PHI,L (-11),0,4:55,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-1.1,-9,Carlos Arroyo
2005-05-01,25-275,DET,AWAY,PHI,W (+5),0,4:23,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,1,0,-0.4,+10,Carlos Arroyo
2005-05-09,25-283,DET,HOME,IND,W (+15),0,8:35,2,3,.667,0,0,,0,0,,0,0,0,2,1,0,0,2,4,4.3,+2,Carlos Arroyo
2005-05-15,25-289,DET,AWAY,IND,W (+13),0,12:13,1,2,.500,0,0,,0,0,,0,0,0,4,1,0,1,1,2,3.4,+3,Carlos Arroyo
2005-05-17,25-291,DET,HOME,IND,W (+19),0,18:46,1,3,.333,0,0,,0,0,,0,0,0,6,0,0,3,1,2,1.1,-3,Carlos Arroyo
2005-05-19,25-293,DET,AWAY,IND,W (+9),0,7:15,1,4,.250,0,1,.000,0,0,,0,0,0,3,0,0,0,1,2,1.3,-3,Carlos Arroyo
