DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-,PLAYER
2022-04-17,25-230,PHO,HOME,NOP,W (+11),1,38:00,4,9,0.444,0,3,0.0,3,4,0.75,0,5,5,3,0,2,0,4,11,9.3,4,Miles Bridges
2022-04-19,25-232,PHO,HOME,NOP,L (-11),1,40:29,7,11,0.636,2,3,0.667,3,4,0.75,2,4,6,2,1,1,2,3,19,16.2,-8,Miles Bridges
2022-04-22,25-235,PHO,AWAY,NOP,W (+3),1,40:20,4,9,0.444,0,1,0.0,9,9,1.0,0,2,2,2,1,1,1,3,17,13.8,10,Miles Bridges
2022-04-24,25-237,PHO,AWAY,NOP,L (-15),1,41:15,4,11,0.364,0,2,0.0,0,0,,1,5,6,5,0,1,0,3,8,7.1,-15,Miles Bridges
2022-04-26,25-239,PHO,HOME,NOP,W (+15),1,46:54,12,17,0.706,4,4,1.0,3,3,1.0,0,5,5,2,1,4,1,1,31,29.2,13,Miles Bridges
2022-04-28,25-241,PHO,AWAY,NOP,W (+6),1,44:06,7,12,0.583,2,2,1.0,2,2,1.0,0,3,3,2,2,0,4,1,18,12.3,7,Miles Bridges
2022-05-02,25-245,PHO,HOME,DAL,W (+7),1,42:16,4,9,0.444,1,3,0.333,4,4,1.0,3,4,7,4,1,2,0,5,13,14.8,7,Miles Bridges
2022-05-04,25-247,PHO,HOME,DAL,W (+20),1,38:55,5,6,0.833,1,2,0.5,0,0,,1,2,3,6,2,0,0,1,11,15.9,31,Miles Bridges
2022-05-06,25-249,PHO,AWAY,DAL,L (-9),1,38:02,5,14,0.357,0,2,0.0,2,2,1.0,2,4,6,2,1,1,1,2,12,8.1,-12,Miles Bridges
2022-05-08,25-251,PHO,AWAY,DAL,L (-10),1,32:13,3,9,0.333,0,2,0.0,0,0,,1,3,4,2,1,0,0,4,6,3.3,-7,Miles Bridges
2022-05-10,25-253,PHO,HOME,DAL,W (+30),1,33:38,6,13,0.462,2,5,0.4,0,0,,1,6,7,1,4,0,0,2,14,13.7,23,Miles Bridges
2022-05-12,25-255,PHO,AWAY,DAL,L (-27),1,30:54,2,7,0.286,1,1,1.0,2,2,1.0,1,4,5,5,0,1,2,1,7,6.6,-18,Miles Bridges
2022-05-15,25-258,PHO,HOME,DAL,L (-33),1,33:18,3,11,0.273,0,3,0.0,0,0,,0,2,2,1,0,0,0,1,6,0.4,-40,Miles Bridges
2023-04-15,26-228,BRK,AWAY,PHI,L (-20),1,34:26,12,18,0.667,2,4,0.5,4,4,1.0,0,5,5,1,0,1,3,0,30,22.1,-14,Miles Bridges
2023-04-17,26-230,BRK,AWAY,PHI,L (-12),1,41:07,6,15,0.4,2,8,0.25,7,9,0.778,0,5,5,7,1,0,3,2,21,15.7,-17,Miles Bridges
2023-04-20,26-233,BRK,HOME,PHI,L (-5),1,43:09,9,26,0.346,4,7,0.571,4,4,1.0,1,5,6,5,1,1,1,1,26,17.4,-1,Miles Bridges
2023-04-22,26-235,BRK,HOME,PHI,L (-8),1,38:40,6,18,0.333,2,6,0.333,3,6,0.5,1,4,5,3,0,0,1,2,17,7.8,-13,Miles Bridges
2021-05-23,24-266,PHO,HOME,LAL,W (+9),1,40:32,4,12,.333,2,5,.400,0,0,,1,3,4,0,2,1,0,1,10,7.1,+9,Miles Bridges
2021-05-25,24-268,PHO,HOME,LAL,L (-7),1,26:44,2,6,.333,2,4,.500,0,0,,0,2,2,2,1,0,1,1,6,4.2,-13,Miles Bridges
2021-05-27,24-270,PHO,AWAY,LAL,L (-14),1,34:04,2,5,.400,2,4,.500,0,0,,0,3,3,1,0,1,0,1,6,5.2,-3,Miles Bridges
2021-05-30,24-273,PHO,AWAY,LAL,W (+8),1,33:48,4,12,.333,3,8,.375,0,0,,1,3,4,2,1,0,1,1,11,6.8,+1,Miles Bridges
2021-06-01,24-275,PHO,HOME,LAL,W (+30),1,30:01,5,10,.500,3,7,.429,0,0,,1,5,6,3,3,2,0,3,13,15.5,+23,Miles Bridges
2021-06-03,24-277,PHO,AWAY,LAL,W (+13),1,35:07,4,10,.400,1,6,.167,1,1,1.000,2,4,6,1,2,1,0,2,10,9.8,-4,Miles Bridges
2021-06-07,24-281,PHO,HOME,DEN,W (+17),1,34:15,8,12,.667,4,8,.500,3,3,1.000,1,4,5,5,2,1,1,1,23,24.5,+12,Miles Bridges
2021-06-09,24-283,PHO,HOME,DEN,W (+25),1,28:36,5,12,.417,2,8,.250,4,4,1.000,1,1,2,0,0,0,0,2,16,9.8,+28,Miles Bridges
2021-06-11,24-285,PHO,AWAY,DEN,W (+14),1,26:56,4,8,.500,1,3,.333,2,4,.500,0,2,2,0,3,1,2,2,11,7.7,+15,Miles Bridges
2021-06-13,24-287,PHO,AWAY,DEN,W (+7),1,36:28,6,11,.545,0,2,.000,2,2,1.000,2,4,6,2,1,1,2,2,14,11.6,+17,Miles Bridges
2021-06-20,24-294,PHO,HOME,LAC,W (+6),1,35:57,6,11,.545,2,6,.333,0,0,,0,1,1,2,1,2,0,2,14,12.0,-6,Miles Bridges
2021-06-22,24-296,PHO,HOME,LAC,W (+1),1,34:41,2,7,.286,1,5,.200,0,0,,1,4,5,1,0,0,0,2,5,2.7,0,Miles Bridges
2021-06-24,24-298,PHO,AWAY,LAC,L (-14),1,26:14,5,8,.625,2,5,.400,1,1,1.000,3,3,6,2,0,0,0,2,13,13.0,-14,Miles Bridges
2021-06-26,24-300,PHO,AWAY,LAC,W (+4),1,39:21,3,6,.500,0,0,,0,0,,3,10,13,3,0,2,1,3,6,9.4,+3,Miles Bridges
2021-06-28,24-302,PHO,HOME,LAC,L (-14),1,27:58,2,5,.400,1,2,.500,0,0,,0,3,3,1,0,0,1,3,5,1.7,-8,Miles Bridges
2021-06-30,24-304,PHO,AWAY,LAC,W (+27),1,23:52,4,6,.667,0,1,.000,1,1,1.000,0,1,1,4,0,0,0,3,9,8.3,-2,Miles Bridges
2021-07-06,24-310,PHO,HOME,MIL,W (+13),1,29:42,5,13,.385,2,4,.500,2,2,1.000,0,1,1,1,1,0,0,0,14,8.9,+14,Miles Bridges
2021-07-08,24-312,PHO,HOME,MIL,W (+10),1,37:37,8,15,.533,3,9,.333,8,8,1.000,2,5,7,1,1,0,1,1,27,22.9,+7,Miles Bridges
2021-07-11,24-315,PHO,AWAY,MIL,L (-20),1,27:21,2,4,.500,0,2,.000,0,0,,0,2,2,2,0,1,4,2,4,-0.1,-1,Miles Bridges
2021-07-14,24-318,PHO,AWAY,MIL,L (-6),1,25:30,3,4,.750,1,2,.500,0,0,,1,4,5,0,0,1,0,2,7,7.2,-3,Miles Bridges
2021-07-17,24-321,PHO,HOME,MIL,L (-4),1,32:44,5,6,.833,3,3,1.000,0,0,,0,4,4,1,2,1,2,1,13,13.0,+5,Miles Bridges
2021-07-20,24-324,PHO,AWAY,MIL,L (-7),1,39:28,3,7,.429,0,1,.000,1,2,.500,1,5,6,2,2,0,0,4,7,6.9,-18,Miles Bridges
2021-05-30,21-252,LAC,AWAY,DAL,W (+25),0,4:14,1,1,1.000,0,0,,0,0,,0,0,0,0,0,1,0,2,2,1.6,+1,Daniel Oturu
2021-06-06,21-259,LAC,HOME,DAL,W (+15),0,0:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,Daniel Oturu
2021-06-12,21-265,LAC,HOME,UTA,W (+26),0,2:48,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,+1,Daniel Oturu
2021-06-14,21-267,LAC,HOME,UTA,W (+14),0,1:09,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1,Daniel Oturu
2021-06-18,21-271,LAC,HOME,UTA,W (+12),0,0:37,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0,Daniel Oturu
2021-06-24,21-277,LAC,HOME,PHO,W (+14),0,1:33,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-2,Daniel Oturu
2021-06-28,21-281,LAC,AWAY,PHO,W (+14),0,1:14,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,Daniel Oturu
2021-06-30,21-283,LAC,HOME,PHO,L (-27),0,2:58,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1,0.6,-6,Daniel Oturu
2020-08-19,24-209,DEN,HOME,UTA,L (-19),0,3:36,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+7,Keita Bates-Diop
2020-08-21,24-211,DEN,AWAY,UTA,L (-37),0,12:00,1,4,.250,0,0,,0,0,,2,1,3,0,0,0,0,0,2,1.3,-5,Keita Bates-Diop
2020-09-03,24-224,DEN,AWAY,LAC,L (-23),0,6:48,0,1,.000,0,0,,1,2,.500,1,1,2,1,0,0,0,0,1,1.6,+3,Keita Bates-Diop
