SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLAYER
2006-07,25.0,TOR,NBA,PG,77.0,11.0,21.0,3.4,6.6,0.521,0.3,1.0,0.333,3.1,5.6,0.553,0.546,1.5,1.9,0.818,0.3,1.5,1.7,5.0,0.8,0.1,1.4,1.8,8.7,José Calderón
2007-08,26.0,TOR,NBA,PG,82.0,56.0,30.3,4.5,8.6,0.519,1.0,2.2,0.429,3.5,6.4,0.551,0.575,1.3,1.5,0.908,0.4,2.5,2.9,8.3,1.1,0.1,1.5,1.6,11.2,José Calderón
2008-09,27.0,TOR,NBA,PG,68.0,68.0,34.3,4.7,9.5,0.497,1.2,3.0,0.406,3.5,6.5,0.538,0.561,2.2,2.3,0.981,0.2,2.6,2.9,8.9,1.1,0.1,2.1,1.7,12.8,José Calderón
2009-10,28.0,TOR,NBA,PG,68.0,39.0,26.7,4.0,8.4,0.482,1.0,2.5,0.398,3.0,5.8,0.519,0.542,1.2,1.5,0.798,0.3,1.8,2.1,5.9,0.7,0.1,1.5,2.0,10.3,José Calderón
2010-11,29.0,TOR,NBA,PG,68.0,55.0,30.9,3.9,8.8,0.44,0.8,2.3,0.365,3.0,6.5,0.466,0.487,1.3,1.5,0.854,0.4,2.5,3.0,8.9,1.2,0.1,2.2,2.1,9.8,José Calderón
2011-12,30.0,TOR,NBA,PG,53.0,53.0,33.9,4.1,9.0,0.457,1.1,3.0,0.371,3.0,6.0,0.5,0.519,1.1,1.3,0.882,0.4,2.7,3.0,8.8,0.9,0.1,2.0,1.8,10.5,José Calderón
2012-13,31.0,TOT,NBA,PG,73.0,58.0,29.6,4.3,8.7,0.491,1.8,3.9,0.461,2.5,4.8,0.516,0.594,1.0,1.1,0.9,0.3,2.1,2.4,7.1,0.8,0.1,1.7,1.4,11.3,José Calderón
2012-13,31.0,TOR,NBA,PG,45.0,30.0,28.3,4.2,8.8,0.47,1.8,4.1,0.429,2.4,4.8,0.505,0.569,1.0,1.2,0.904,0.3,2.0,2.4,7.4,0.6,0.1,1.7,1.3,11.1,José Calderón
2012-13,31.0,DET,NBA,PG,28.0,28.0,31.7,4.5,8.5,0.527,1.8,3.5,0.52,2.6,5.0,0.532,0.635,0.9,1.0,0.893,0.2,2.3,2.5,6.6,1.1,0.1,1.8,1.5,11.6,José Calderón
2013-14,32.0,DAL,NBA,PG,81.0,81.0,30.5,4.2,9.2,0.456,2.4,5.2,0.449,1.9,4.0,0.464,0.584,0.6,0.8,0.825,0.4,2.0,2.4,4.7,0.9,0.1,1.3,1.7,11.4,José Calderón
2014-15,33.0,NYK,NBA,PG,42.0,42.0,30.2,3.5,8.4,0.415,1.4,3.4,0.415,2.1,5.0,0.415,0.499,0.7,0.8,0.906,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8,9.1,José Calderón
2015-16,34.0,NYK,NBA,PG,72.0,72.0,28.1,2.9,6.3,0.459,1.2,2.8,0.414,1.7,3.5,0.496,0.552,0.6,0.7,0.875,0.3,2.9,3.2,4.1,0.9,0.1,1.2,1.9,7.6,José Calderón
2016-17,35.0,TOT,NBA,PG,41.0,13.0,13.1,1.3,3.3,0.41,0.5,1.6,0.313,0.9,1.7,0.5,0.485,0.3,0.3,0.917,0.4,1.4,1.8,2.1,0.3,0.0,1.0,0.9,3.4,José Calderón
2016-17,35.0,LAL,NBA,PG,24.0,11.0,12.2,1.3,3.2,0.416,0.5,1.4,0.353,0.8,1.8,0.465,0.494,0.2,0.2,1.0,0.3,1.4,1.8,2.1,0.3,0.0,1.1,0.9,3.3,José Calderón
2016-17,35.0,ATL,NBA,PG,17.0,2.0,14.5,1.4,3.4,0.404,0.5,1.8,0.267,0.9,1.6,0.556,0.474,0.4,0.5,0.875,0.4,1.5,1.9,2.2,0.2,0.0,0.9,0.8,3.6,José Calderón
2017-18,36.0,CLE,NBA,PG,57.0,32.0,16.0,1.6,3.2,0.503,0.8,1.7,0.464,0.8,1.5,0.545,0.624,0.4,0.5,0.8,0.2,1.2,1.5,2.1,0.5,0.0,0.7,1.4,4.5,José Calderón
2018-19,37.0,DET,NBA,PG,49.0,0.0,12.9,0.9,2.4,0.375,0.3,1.2,0.246,0.6,1.3,0.492,0.433,0.2,0.2,0.818,0.2,1.0,1.2,2.3,0.3,0.1,0.7,1.3,2.3,José Calderón
2010-11,21.0,TOR,NBA,PF,65.0,17.0,24.6,3.3,5.7,0.576,0.0,0.0,0.0,3.3,5.7,0.576,0.576,1.1,2.0,0.555,2.6,4.5,7.1,0.6,0.6,1.0,0.7,2.8,7.7,Ed Davis
2011-12,22.0,TOR,NBA,PF,66.0,9.0,23.2,2.6,5.1,0.513,0.0,0.0,0.0,2.6,5.1,0.515,0.513,1.1,1.6,0.67,2.0,4.6,6.6,0.9,0.6,1.0,1.0,2.4,6.3,Ed Davis
2012-13,23.0,TOT,NBA,"C,PF",81.0,28.0,20.1,3.2,6.0,0.539,0.0,0.0,0.0,3.2,6.0,0.539,0.539,1.3,2.1,0.617,1.9,3.8,5.7,0.8,0.5,1.0,0.8,2.4,7.7,Ed Davis
2012-13,23.0,TOR,NBA,C,45.0,24.0,24.2,4.1,7.5,0.549,0.0,0.0,0.0,4.1,7.5,0.549,0.549,1.5,2.3,0.647,2.1,4.6,6.7,1.2,0.6,0.8,1.0,2.5,9.7,Ed Davis
2012-13,23.0,MEM,NBA,PF,36.0,4.0,15.1,2.1,4.0,0.517,0.0,0.0,0.0,2.1,4.0,0.517,0.517,1.0,1.8,0.569,1.6,2.9,4.4,0.2,0.4,1.3,0.5,2.2,5.1,Ed Davis
2013-14,24.0,MEM,NBA,PF,63.0,4.0,15.2,2.5,4.6,0.534,0.0,0.0,0.0,2.5,4.6,0.534,0.534,0.7,1.4,0.528,1.5,2.7,4.1,0.4,0.3,0.7,0.6,1.8,5.7,Ed Davis
2014-15,25.0,LAL,NBA,PF,79.0,24.0,23.3,3.6,5.9,0.601,0.0,0.0,0.0,3.6,5.9,0.601,0.601,1.2,2.4,0.487,2.9,4.7,7.6,1.2,0.6,1.2,0.7,2.6,8.3,Ed Davis
2015-16,26.0,POR,NBA,PF,81.0,0.0,20.8,2.5,4.2,0.611,0.0,0.0,0.0,2.5,4.2,0.611,0.611,1.4,2.5,0.559,2.8,4.6,7.4,1.1,0.7,0.9,0.8,2.5,6.5,Ed Davis
2016-17,27.0,POR,NBA,PF,46.0,12.0,17.2,1.6,3.1,0.528,0.0,0.0,0.0,1.6,3.1,0.528,0.528,1.1,1.8,0.617,2.1,3.2,5.3,0.6,0.3,0.5,0.8,3.0,4.3,Ed Davis
2017-18,28.0,POR,NBA,C,78.0,0.0,18.9,2.2,3.7,0.582,0.0,0.0,0.0,2.2,3.7,0.584,0.582,0.9,1.4,0.667,2.3,5.0,7.4,0.5,0.4,0.7,0.8,2.4,5.3,Ed Davis
2018-19,29.0,BRK,NBA,C,81.0,1.0,17.9,2.3,3.7,0.616,0.0,0.0,0.0,2.3,3.7,0.62,0.616,1.2,2.0,0.617,2.7,5.9,8.6,0.8,0.4,0.4,0.8,2.8,5.8,Ed Davis
2019-20,30.0,UTA,NBA,C,28.0,1.0,10.8,0.8,1.6,0.478,0.0,0.0,0.0,0.8,1.6,0.478,0.478,0.3,0.5,0.5,1.3,2.5,3.8,0.4,0.4,0.3,0.5,2.2,1.8,Ed Davis
2020-21,31.0,MIN,NBA,C,23.0,7.0,13.0,0.8,1.9,0.432,0.0,0.0,0.0,0.8,1.9,0.432,0.432,0.4,0.5,0.833,2.0,3.0,5.0,0.9,0.6,0.6,0.3,2.4,2.1,Ed Davis
2021-22,32.0,CLE,NBA,C,31.0,3.0,6.5,0.4,0.5,0.688,0.0,0.0,0.0,0.4,0.5,0.688,0.688,0.2,0.5,0.429,0.5,1.6,2.1,0.2,0.1,0.3,0.2,1.1,0.9,Ed Davis
2009-10,20.0,TOR,NBA,SG,77.0,65.0,21.6,3.3,6.6,0.498,0.1,0.2,0.25,3.3,6.4,0.506,0.502,1.9,2.5,0.763,0.9,2.0,2.9,0.7,0.6,0.2,0.8,2.3,8.6,DeMar DeRozan
2010-11,21.0,TOR,NBA,SG,82.0,82.0,34.8,6.6,14.1,0.467,0.1,0.6,0.096,6.5,13.4,0.485,0.469,4.0,4.9,0.813,0.9,2.9,3.8,1.8,1.0,0.4,1.8,2.6,17.2,DeMar DeRozan
2011-12,22.0,TOR,NBA,SG,63.0,63.0,35.0,6.0,14.3,0.422,0.4,1.5,0.261,5.7,12.9,0.44,0.435,4.3,5.3,0.81,0.6,2.7,3.3,2.0,0.8,0.3,2.0,2.6,16.7,DeMar DeRozan
2012-13,23.0,TOR,NBA,SG,82.0,82.0,36.7,6.7,15.0,0.445,0.4,1.5,0.283,6.3,13.5,0.463,0.459,4.3,5.2,0.831,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,18.1,DeMar DeRozan
2013-14,24.0,TOR,NBA,SG,79.0,79.0,38.2,7.6,17.8,0.429,0.8,2.7,0.305,6.8,15.2,0.451,0.452,6.6,8.0,0.824,0.6,3.7,4.3,4.0,1.1,0.4,2.2,2.5,22.7,DeMar DeRozan
2014-15,25.0,TOR,NBA,SG,60.0,60.0,35.0,6.8,16.5,0.413,0.4,1.5,0.284,6.4,15.0,0.426,0.426,6.0,7.2,0.832,0.7,3.9,4.6,3.5,1.2,0.2,2.3,2.0,20.1,DeMar DeRozan
2015-16,26.0,TOR,NBA,SG,78.0,78.0,35.9,7.9,17.7,0.446,0.6,1.8,0.338,7.3,15.9,0.458,0.463,7.1,8.4,0.85,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,23.5,DeMar DeRozan
2016-17,27.0,TOR,NBA,SG,74.0,74.0,35.4,9.7,20.9,0.467,0.4,1.7,0.266,9.3,19.2,0.484,0.477,7.4,8.7,0.842,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3,DeMar DeRozan
2017-18,28.0,TOR,NBA,SG,80.0,80.0,33.9,8.1,17.7,0.456,1.1,3.6,0.31,7.0,14.1,0.494,0.488,5.8,7.0,0.825,0.7,3.2,3.9,5.2,1.1,0.3,2.2,1.9,23.0,DeMar DeRozan
2018-19,29.0,SAS,NBA,SG,77.0,77.0,34.9,8.2,17.1,0.481,0.1,0.6,0.156,8.1,16.5,0.492,0.483,4.8,5.7,0.83,0.7,5.3,6.0,6.2,1.1,0.5,2.6,2.3,21.2,DeMar DeRozan
2019-20,30.0,SAS,NBA,SF,68.0,68.0,34.1,8.2,15.4,0.531,0.1,0.5,0.257,8.1,14.9,0.54,0.535,5.6,6.6,0.845,0.6,4.9,5.5,5.6,1.0,0.3,2.4,2.6,22.1,DeMar DeRozan
2020-21,31.0,SAS,NBA,PF,61.0,61.0,33.7,7.5,15.1,0.495,0.3,1.2,0.257,7.1,13.9,0.515,0.505,6.3,7.2,0.88,0.7,3.6,4.2,6.9,0.9,0.2,2.0,2.1,21.6,DeMar DeRozan
2021-22,32.0,CHI,NBA,PF,76.0,76.0,36.1,10.2,20.2,0.504,0.7,1.9,0.352,9.5,18.3,0.52,0.521,6.8,7.8,0.877,0.7,4.4,5.2,4.9,0.9,0.3,2.4,2.3,27.9,DeMar DeRozan
2022-23,33.0,CHI,NBA,SF,74.0,74.0,36.2,8.9,17.6,0.504,0.6,1.9,0.324,8.3,15.7,0.526,0.522,6.2,7.1,0.872,0.5,4.2,4.6,5.1,1.1,0.5,2.1,2.5,24.5,DeMar DeRozan
2008-09,25.0,HOU,NBA,PF,3.0,0.0,2.0,0.3,0.7,0.5,0.0,0.0,0.0,0.3,0.7,0.5,0.5,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.7,Joey Dorsey
2009-10,26.0,TOT,NBA,PF,15.0,0.0,7.1,0.6,1.3,0.45,0.0,0.0,0.0,0.6,1.3,0.45,0.45,0.3,0.8,0.417,1.1,1.8,2.9,0.1,0.2,0.1,0.4,1.4,1.5,Joey Dorsey
2009-10,26.0,HOU,NBA,PF,7.0,0.0,7.7,0.7,1.6,0.455,0.0,0.0,0.0,0.7,1.6,0.455,0.455,0.1,0.3,0.5,1.6,2.0,3.6,0.3,0.3,0.1,0.6,1.7,1.6,Joey Dorsey
2009-10,26.0,SAC,NBA,PF,8.0,0.0,6.5,0.5,1.1,0.444,0.0,0.0,0.0,0.5,1.1,0.444,0.444,0.5,1.3,0.4,0.6,1.6,2.3,0.0,0.1,0.1,0.3,1.1,1.5,Joey Dorsey
2010-11,27.0,TOR,NBA,C,43.0,9.0,12.1,1.2,2.3,0.525,0.0,0.0,0.0,1.2,2.3,0.525,0.525,0.7,1.5,0.477,1.8,2.6,4.4,0.6,0.6,0.4,0.9,1.8,3.1,Joey Dorsey
2014-15,31.0,HOU,NBA,PF,69.0,17.0,12.4,1.2,2.1,0.552,0.0,0.0,0.0,1.2,2.1,0.556,0.552,0.3,1.2,0.289,1.5,2.6,4.0,0.4,0.6,0.4,0.6,2.3,2.7,Joey Dorsey
2009-10,23.0,UTA,NBA,PG,32.0,0.0,6.8,1.2,2.6,0.463,0.2,0.8,0.269,1.0,1.8,0.554,0.506,0.7,1.4,0.5,0.2,0.7,0.9,1.2,0.4,0.0,0.4,0.5,3.3,Sundiata Gaines
2010-11,24.0,TOT,NBA,PG,24.0,0.0,12.5,1.8,4.4,0.4,0.4,1.6,0.237,1.4,2.8,0.493,0.443,0.8,1.5,0.5,0.5,1.0,1.6,1.8,0.7,0.0,1.1,1.0,4.6,Sundiata Gaines
2010-11,24.0,MIN,NBA,PG,8.0,0.0,8.1,0.9,2.8,0.318,0.3,0.8,0.333,0.6,2.0,0.313,0.364,0.6,1.3,0.5,0.1,0.6,0.8,0.8,0.4,0.0,0.8,0.5,2.6,Sundiata Gaines
2010-11,24.0,TOR,NBA,PG,6.0,0.0,15.0,2.5,5.8,0.429,0.5,2.5,0.2,2.0,3.3,0.6,0.471,0.3,1.0,0.333,0.3,1.0,1.3,1.8,0.7,0.2,1.3,1.7,5.8,Sundiata Gaines
2010-11,24.0,NJN,NBA,PG,10.0,0.0,14.6,2.0,4.8,0.417,0.4,1.7,0.235,1.6,3.1,0.516,0.458,1.1,2.0,0.55,1.0,1.4,2.4,2.5,0.9,0.0,1.3,1.1,5.5,Sundiata Gaines
2011-12,25.0,NJN,NBA,SG,57.0,12.0,13.9,1.8,4.8,0.376,0.5,1.4,0.341,1.3,3.3,0.392,0.428,1.0,1.7,0.615,0.5,1.4,1.9,2.2,1.0,0.0,0.9,1.0,5.1,Sundiata Gaines
2005-06,22.0,POR,NBA,SG,79.0,4.0,20.2,2.4,5.4,0.442,0.3,1.0,0.263,2.1,4.5,0.48,0.465,1.6,2.0,0.8,0.2,1.8,2.0,2.8,0.5,0.0,1.3,1.7,6.7,Jarrett Jack
2006-07,23.0,POR,NBA,PG,79.0,79.0,33.6,4.1,8.9,0.454,0.8,2.3,0.35,3.3,6.6,0.49,0.499,3.1,3.5,0.871,0.2,2.4,2.6,5.3,1.1,0.1,2.4,2.6,12.0,Jarrett Jack
2007-08,24.0,POR,NBA,SG,82.0,16.0,27.2,3.3,7.6,0.431,0.8,2.3,0.342,2.5,5.2,0.47,0.483,2.6,3.0,0.867,0.4,2.5,2.9,3.8,0.7,0.0,2.2,1.6,9.9,Jarrett Jack
2008-09,25.0,IND,NBA,SG,82.0,53.0,33.1,4.7,10.4,0.453,1.0,2.7,0.353,3.8,7.7,0.487,0.498,2.7,3.2,0.852,0.5,2.8,3.4,4.1,1.1,0.2,2.2,2.2,13.1,Jarrett Jack
2009-10,26.0,TOR,NBA,PG,82.0,43.0,27.4,3.9,8.2,0.481,1.0,2.4,0.412,2.9,5.8,0.511,0.542,2.5,2.9,0.842,0.4,2.3,2.7,5.0,0.7,0.1,2.0,1.8,11.4,Jarrett Jack
2010-11,27.0,TOT,NBA,"PG,SG",83.0,15.0,20.7,3.1,7.7,0.408,0.4,1.3,0.306,2.7,6.4,0.429,0.434,2.2,2.6,0.85,0.2,1.8,2.1,2.9,0.7,0.1,1.3,1.2,8.9,Jarrett Jack
